id,name,discount_amount,issue_start_time,issue_end_time,max_quantity,issued_quantity,expiry_days,created_at,updated_at
4624,Coupon04624,2361,2025-01-01 00:00:00,2025-12-31 23:59:59,8305,2487,78,2025-06-06 01:20:06,2025-06-06 01:20:06
4625,Coupon04625,2026,2025-01-01 00:00:00,2025-12-31 23:59:59,6794,2023,7,2025-06-06 01:20:06,2025-06-06 01:20:06
4626,Coupon04626,3990,2025-01-01 00:00:00,2025-12-31 23:59:59,9617,5315,52,2025-06-06 01:20:06,2025-06-06 01:20:06
4627,Coupon04627,6748,2025-01-01 00:00:00,2025-12-31 23:59:59,7870,6299,46,2025-06-06 01:20:06,2025-06-06 01:20:06
4628,Coupon04628,2596,2025-01-01 00:00:00,2025-12-31 23:59:59,8126,7190,20,2025-06-06 01:20:06,2025-06-06 01:20:06
4629,Coupon04629,2186,2025-01-01 00:00:00,2025-12-31 23:59:59,6326,2483,48,2025-06-06 01:20:06,2025-06-06 01:20:06
4630,Coupon04630,7064,2025-01-01 00:00:00,2025-12-31 23:59:59,9578,3667,45,2025-06-06 01:20:06,2025-06-06 01:20:06
4631,Coupon04631,7644,2025-01-01 00:00:00,2025-12-31 23:59:59,1404,953,85,2025-06-06 01:20:06,2025-06-06 01:20:06
4632,Coupon04632,4261,2025-01-01 00:00:00,2025-12-31 23:59:59,4822,2860,80,2025-06-06 01:20:06,2025-06-06 01:20:06
4633,Coupon04633,4278,2025-01-01 00:00:00,2025-12-31 23:59:59,4624,1497,56,2025-06-06 01:20:06,2025-06-06 01:20:06
4634,Coupon04634,9151,2025-01-01 00:00:00,2025-12-31 23:59:59,5941,2239,42,2025-06-06 01:20:06,2025-06-06 01:20:06
4635,Coupon04635,3869,2025-01-01 00:00:00,2025-12-31 23:59:59,6575,1323,35,2025-06-06 01:20:06,2025-06-06 01:20:06
4636,Coupon04636,2345,2025-01-01 00:00:00,2025-12-31 23:59:59,8023,5124,13,2025-06-06 01:20:06,2025-06-06 01:20:06
4637,Coupon04637,9041,2025-01-01 00:00:00,2025-12-31 23:59:59,4346,904,80,2025-06-06 01:20:06,2025-06-06 01:20:06
4638,Coupon04638,6020,2025-01-01 00:00:00,2025-12-31 23:59:59,9728,2040,39,2025-06-06 01:20:06,2025-06-06 01:20:06
4639,Coupon04639,5350,2025-01-01 00:00:00,2025-12-31 23:59:59,6955,170,74,2025-06-06 01:20:06,2025-06-06 01:20:06
4640,Coupon04640,4933,2025-01-01 00:00:00,2025-12-31 23:59:59,1389,778,61,2025-06-06 01:20:06,2025-06-06 01:20:06
4641,Coupon04641,9030,2025-01-01 00:00:00,2025-12-31 23:59:59,9747,8397,18,2025-06-06 01:20:06,2025-06-06 01:20:06
4642,Coupon04642,9533,2025-01-01 00:00:00,2025-12-31 23:59:59,8500,3835,72,2025-06-06 01:20:06,2025-06-06 01:20:06
4643,Coupon04643,6336,2025-01-01 00:00:00,2025-12-31 23:59:59,5472,1194,73,2025-06-06 01:20:06,2025-06-06 01:20:06
4644,Coupon04644,4915,2025-01-01 00:00:00,2025-12-31 23:59:59,2226,218,46,2025-06-06 01:20:06,2025-06-06 01:20:06
4645,Coupon04645,9080,2025-01-01 00:00:00,2025-12-31 23:59:59,4816,3159,66,2025-06-06 01:20:06,2025-06-06 01:20:06
4646,Coupon04646,5402,2025-01-01 00:00:00,2025-12-31 23:59:59,4724,844,31,2025-06-06 01:20:06,2025-06-06 01:20:06
4647,Coupon04647,2510,2025-01-01 00:00:00,2025-12-31 23:59:59,2372,664,59,2025-06-06 01:20:06,2025-06-06 01:20:06
4648,Coupon04648,9715,2025-01-01 00:00:00,2025-12-31 23:59:59,7968,4728,82,2025-06-06 01:20:06,2025-06-06 01:20:06
4649,Coupon04649,6449,2025-01-01 00:00:00,2025-12-31 23:59:59,7305,4467,50,2025-06-06 01:20:06,2025-06-06 01:20:06
4650,Coupon04650,7095,2025-01-01 00:00:00,2025-12-31 23:59:59,1335,822,73,2025-06-06 01:20:06,2025-06-06 01:20:06
4651,Coupon04651,2819,2025-01-01 00:00:00,2025-12-31 23:59:59,5132,4559,28,2025-06-06 01:20:06,2025-06-06 01:20:06
4652,Coupon04652,3315,2025-01-01 00:00:00,2025-12-31 23:59:59,9574,7954,75,2025-06-06 01:20:06,2025-06-06 01:20:06
4653,Coupon04653,3565,2025-01-01 00:00:00,2025-12-31 23:59:59,6767,1986,82,2025-06-06 01:20:06,2025-06-06 01:20:06
4654,Coupon04654,3061,2025-01-01 00:00:00,2025-12-31 23:59:59,4522,3157,31,2025-06-06 01:20:06,2025-06-06 01:20:06
4655,Coupon04655,3429,2025-01-01 00:00:00,2025-12-31 23:59:59,5778,3252,75,2025-06-06 01:20:06,2025-06-06 01:20:06
4656,Coupon04656,6571,2025-01-01 00:00:00,2025-12-31 23:59:59,9593,8494,75,2025-06-06 01:20:06,2025-06-06 01:20:06
4657,Coupon04657,9748,2025-01-01 00:00:00,2025-12-31 23:59:59,4543,816,86,2025-06-06 01:20:06,2025-06-06 01:20:06
4658,Coupon04658,8136,2025-01-01 00:00:00,2025-12-31 23:59:59,7414,5092,83,2025-06-06 01:20:06,2025-06-06 01:20:06
4659,Coupon04659,6630,2025-01-01 00:00:00,2025-12-31 23:59:59,3309,2844,67,2025-06-06 01:20:06,2025-06-06 01:20:06
4660,Coupon04660,2742,2025-01-01 00:00:00,2025-12-31 23:59:59,3101,3057,36,2025-06-06 01:20:06,2025-06-06 01:20:06
4661,Coupon04661,8606,2025-01-01 00:00:00,2025-12-31 23:59:59,2442,2062,82,2025-06-06 01:20:06,2025-06-06 01:20:06
4662,Coupon04662,6030,2025-01-01 00:00:00,2025-12-31 23:59:59,7028,6356,55,2025-06-06 01:20:06,2025-06-06 01:20:06
4663,Coupon04663,6518,2025-01-01 00:00:00,2025-12-31 23:59:59,2661,1090,76,2025-06-06 01:20:06,2025-06-06 01:20:06
4664,Coupon04664,3301,2025-01-01 00:00:00,2025-12-31 23:59:59,4198,1522,79,2025-06-06 01:20:06,2025-06-06 01:20:06
4665,Coupon04665,7701,2025-01-01 00:00:00,2025-12-31 23:59:59,7262,5945,63,2025-06-06 01:20:06,2025-06-06 01:20:06
4666,Coupon04666,9437,2025-01-01 00:00:00,2025-12-31 23:59:59,1065,292,16,2025-06-06 01:20:06,2025-06-06 01:20:06
4667,Coupon04667,5775,2025-01-01 00:00:00,2025-12-31 23:59:59,8444,344,15,2025-06-06 01:20:06,2025-06-06 01:20:06
4668,Coupon04668,8366,2025-01-01 00:00:00,2025-12-31 23:59:59,7071,818,50,2025-06-06 01:20:06,2025-06-06 01:20:06
4669,Coupon04669,3943,2025-01-01 00:00:00,2025-12-31 23:59:59,5247,5125,68,2025-06-06 01:20:06,2025-06-06 01:20:06
4670,Coupon04670,8868,2025-01-01 00:00:00,2025-12-31 23:59:59,3460,2370,79,2025-06-06 01:20:06,2025-06-06 01:20:06
4671,Coupon04671,4270,2025-01-01 00:00:00,2025-12-31 23:59:59,5274,2558,66,2025-06-06 01:20:06,2025-06-06 01:20:06
4672,Coupon04672,6474,2025-01-01 00:00:00,2025-12-31 23:59:59,2280,1751,9,2025-06-06 01:20:06,2025-06-06 01:20:06
4673,Coupon04673,6621,2025-01-01 00:00:00,2025-12-31 23:59:59,1930,1804,43,2025-06-06 01:20:06,2025-06-06 01:20:06
4674,Coupon04674,2234,2025-01-01 00:00:00,2025-12-31 23:59:59,4852,4363,78,2025-06-06 01:20:06,2025-06-06 01:20:06
4675,Coupon04675,8687,2025-01-01 00:00:00,2025-12-31 23:59:59,3405,2056,83,2025-06-06 01:20:06,2025-06-06 01:20:06
4676,Coupon04676,9044,2025-01-01 00:00:00,2025-12-31 23:59:59,4638,679,73,2025-06-06 01:20:06,2025-06-06 01:20:06
4677,Coupon04677,1473,2025-01-01 00:00:00,2025-12-31 23:59:59,3908,1127,82,2025-06-06 01:20:06,2025-06-06 01:20:06
4678,Coupon04678,5990,2025-01-01 00:00:00,2025-12-31 23:59:59,8873,7782,70,2025-06-06 01:20:06,2025-06-06 01:20:06
4679,Coupon04679,9282,2025-01-01 00:00:00,2025-12-31 23:59:59,3137,1185,79,2025-06-06 01:20:06,2025-06-06 01:20:06
4680,Coupon04680,7058,2025-01-01 00:00:00,2025-12-31 23:59:59,7463,4012,38,2025-06-06 01:20:06,2025-06-06 01:20:06
4681,Coupon04681,7585,2025-01-01 00:00:00,2025-12-31 23:59:59,9854,1811,12,2025-06-06 01:20:06,2025-06-06 01:20:06
4682,Coupon04682,7567,2025-01-01 00:00:00,2025-12-31 23:59:59,4740,4009,26,2025-06-06 01:20:06,2025-06-06 01:20:06
4683,Coupon04683,4067,2025-01-01 00:00:00,2025-12-31 23:59:59,5325,32,52,2025-06-06 01:20:06,2025-06-06 01:20:06
4684,Coupon04684,1470,2025-01-01 00:00:00,2025-12-31 23:59:59,1732,1586,79,2025-06-06 01:20:06,2025-06-06 01:20:06
4685,Coupon04685,6977,2025-01-01 00:00:00,2025-12-31 23:59:59,3152,477,65,2025-06-06 01:20:06,2025-06-06 01:20:06
4686,Coupon04686,4904,2025-01-01 00:00:00,2025-12-31 23:59:59,4609,1850,77,2025-06-06 01:20:06,2025-06-06 01:20:06
4687,Coupon04687,8045,2025-01-01 00:00:00,2025-12-31 23:59:59,8133,6348,15,2025-06-06 01:20:06,2025-06-06 01:20:06
4688,Coupon04688,3238,2025-01-01 00:00:00,2025-12-31 23:59:59,4517,2906,20,2025-06-06 01:20:06,2025-06-06 01:20:06
4689,Coupon04689,4058,2025-01-01 00:00:00,2025-12-31 23:59:59,8776,3699,27,2025-06-06 01:20:06,2025-06-06 01:20:06
4690,Coupon04690,9209,2025-01-01 00:00:00,2025-12-31 23:59:59,4069,2178,29,2025-06-06 01:20:06,2025-06-06 01:20:06
4691,Coupon04691,5742,2025-01-01 00:00:00,2025-12-31 23:59:59,4891,3906,75,2025-06-06 01:20:06,2025-06-06 01:20:06
4692,Coupon04692,4893,2025-01-01 00:00:00,2025-12-31 23:59:59,5427,1442,8,2025-06-06 01:20:06,2025-06-06 01:20:06
4693,Coupon04693,7725,2025-01-01 00:00:00,2025-12-31 23:59:59,2880,1098,70,2025-06-06 01:20:06,2025-06-06 01:20:06
4694,Coupon04694,4219,2025-01-01 00:00:00,2025-12-31 23:59:59,7358,6044,14,2025-06-06 01:20:06,2025-06-06 01:20:06
4695,Coupon04695,2178,2025-01-01 00:00:00,2025-12-31 23:59:59,3445,2205,78,2025-06-06 01:20:06,2025-06-06 01:20:06
4696,Coupon04696,6087,2025-01-01 00:00:00,2025-12-31 23:59:59,4693,4233,20,2025-06-06 01:20:06,2025-06-06 01:20:06
4697,Coupon04697,4010,2025-01-01 00:00:00,2025-12-31 23:59:59,8333,2101,11,2025-06-06 01:20:06,2025-06-06 01:20:06
4698,Coupon04698,8546,2025-01-01 00:00:00,2025-12-31 23:59:59,2240,1836,43,2025-06-06 01:20:06,2025-06-06 01:20:06
4699,Coupon04699,7535,2025-01-01 00:00:00,2025-12-31 23:59:59,8257,1634,18,2025-06-06 01:20:06,2025-06-06 01:20:06
4700,Coupon04700,4993,2025-01-01 00:00:00,2025-12-31 23:59:59,1317,501,21,2025-06-06 01:20:06,2025-06-06 01:20:06
4701,Coupon04701,1603,2025-01-01 00:00:00,2025-12-31 23:59:59,2041,1426,66,2025-06-06 01:20:06,2025-06-06 01:20:06
4702,Coupon04702,1095,2025-01-01 00:00:00,2025-12-31 23:59:59,9268,2657,70,2025-06-06 01:20:06,2025-06-06 01:20:06
4703,Coupon04703,5045,2025-01-01 00:00:00,2025-12-31 23:59:59,9330,5533,27,2025-06-06 01:20:06,2025-06-06 01:20:06
4704,Coupon04704,6642,2025-01-01 00:00:00,2025-12-31 23:59:59,5997,2417,47,2025-06-06 01:20:06,2025-06-06 01:20:06
4705,Coupon04705,4952,2025-01-01 00:00:00,2025-12-31 23:59:59,3535,2444,55,2025-06-06 01:20:06,2025-06-06 01:20:06
4706,Coupon04706,6769,2025-01-01 00:00:00,2025-12-31 23:59:59,5373,1577,90,2025-06-06 01:20:06,2025-06-06 01:20:06
4707,Coupon04707,5428,2025-01-01 00:00:00,2025-12-31 23:59:59,3798,810,82,2025-06-06 01:20:06,2025-06-06 01:20:06
4708,Coupon04708,6569,2025-01-01 00:00:00,2025-12-31 23:59:59,1927,494,74,2025-06-06 01:20:06,2025-06-06 01:20:06
4709,Coupon04709,3520,2025-01-01 00:00:00,2025-12-31 23:59:59,6342,1233,41,2025-06-06 01:20:06,2025-06-06 01:20:06
4710,Coupon04710,7894,2025-01-01 00:00:00,2025-12-31 23:59:59,3698,824,18,2025-06-06 01:20:06,2025-06-06 01:20:06
4711,Coupon04711,3734,2025-01-01 00:00:00,2025-12-31 23:59:59,9785,694,25,2025-06-06 01:20:06,2025-06-06 01:20:06
4712,Coupon04712,6799,2025-01-01 00:00:00,2025-12-31 23:59:59,6652,4877,18,2025-06-06 01:20:06,2025-06-06 01:20:06
4713,Coupon04713,9572,2025-01-01 00:00:00,2025-12-31 23:59:59,7501,3440,37,2025-06-06 01:20:06,2025-06-06 01:20:06
4714,Coupon04714,1936,2025-01-01 00:00:00,2025-12-31 23:59:59,6409,213,89,2025-06-06 01:20:06,2025-06-06 01:20:06
4715,Coupon04715,5723,2025-01-01 00:00:00,2025-12-31 23:59:59,6333,3352,54,2025-06-06 01:20:06,2025-06-06 01:20:06
4716,Coupon04716,5074,2025-01-01 00:00:00,2025-12-31 23:59:59,5155,1551,73,2025-06-06 01:20:06,2025-06-06 01:20:06
4717,Coupon04717,2448,2025-01-01 00:00:00,2025-12-31 23:59:59,4359,4146,72,2025-06-06 01:20:06,2025-06-06 01:20:06
4718,Coupon04718,7797,2025-01-01 00:00:00,2025-12-31 23:59:59,2844,2494,57,2025-06-06 01:20:06,2025-06-06 01:20:06
4719,Coupon04719,7489,2025-01-01 00:00:00,2025-12-31 23:59:59,9784,6836,62,2025-06-06 01:20:06,2025-06-06 01:20:06
4720,Coupon04720,9404,2025-01-01 00:00:00,2025-12-31 23:59:59,9646,2887,65,2025-06-06 01:20:06,2025-06-06 01:20:06
4721,Coupon04721,8270,2025-01-01 00:00:00,2025-12-31 23:59:59,7056,2209,74,2025-06-06 01:20:06,2025-06-06 01:20:06
4722,Coupon04722,9612,2025-01-01 00:00:00,2025-12-31 23:59:59,5401,3256,45,2025-06-06 01:20:06,2025-06-06 01:20:06
4723,Coupon04723,7170,2025-01-01 00:00:00,2025-12-31 23:59:59,7405,1033,18,2025-06-06 01:20:06,2025-06-06 01:20:06
4724,Coupon04724,7284,2025-01-01 00:00:00,2025-12-31 23:59:59,5139,1328,32,2025-06-06 01:20:06,2025-06-06 01:20:06
4725,Coupon04725,3105,2025-01-01 00:00:00,2025-12-31 23:59:59,8944,5193,63,2025-06-06 01:20:06,2025-06-06 01:20:06
4726,Coupon04726,2631,2025-01-01 00:00:00,2025-12-31 23:59:59,7720,1189,15,2025-06-06 01:20:06,2025-06-06 01:20:06
4727,Coupon04727,2408,2025-01-01 00:00:00,2025-12-31 23:59:59,4040,877,89,2025-06-06 01:20:06,2025-06-06 01:20:06
4728,Coupon04728,6185,2025-01-01 00:00:00,2025-12-31 23:59:59,9016,2577,50,2025-06-06 01:20:06,2025-06-06 01:20:06
4729,Coupon04729,2919,2025-01-01 00:00:00,2025-12-31 23:59:59,4177,2204,74,2025-06-06 01:20:06,2025-06-06 01:20:06
4730,Coupon04730,8991,2025-01-01 00:00:00,2025-12-31 23:59:59,9763,9023,71,2025-06-06 01:20:06,2025-06-06 01:20:06
4731,Coupon04731,3340,2025-01-01 00:00:00,2025-12-31 23:59:59,3064,1436,68,2025-06-06 01:20:06,2025-06-06 01:20:06
4732,Coupon04732,8505,2025-01-01 00:00:00,2025-12-31 23:59:59,2566,1897,84,2025-06-06 01:20:06,2025-06-06 01:20:06
4733,Coupon04733,3516,2025-01-01 00:00:00,2025-12-31 23:59:59,6820,1122,49,2025-06-06 01:20:06,2025-06-06 01:20:06
4734,Coupon04734,5722,2025-01-01 00:00:00,2025-12-31 23:59:59,5093,3526,17,2025-06-06 01:20:06,2025-06-06 01:20:06
4735,Coupon04735,2508,2025-01-01 00:00:00,2025-12-31 23:59:59,5353,1427,81,2025-06-06 01:20:06,2025-06-06 01:20:06
4736,Coupon04736,9332,2025-01-01 00:00:00,2025-12-31 23:59:59,5133,1689,38,2025-06-06 01:20:06,2025-06-06 01:20:06
4737,Coupon04737,7004,2025-01-01 00:00:00,2025-12-31 23:59:59,3877,1510,10,2025-06-06 01:20:06,2025-06-06 01:20:06
4738,Coupon04738,8567,2025-01-01 00:00:00,2025-12-31 23:59:59,1409,356,38,2025-06-06 01:20:06,2025-06-06 01:20:06
4739,Coupon04739,7093,2025-01-01 00:00:00,2025-12-31 23:59:59,3745,618,13,2025-06-06 01:20:06,2025-06-06 01:20:06
4740,Coupon04740,9099,2025-01-01 00:00:00,2025-12-31 23:59:59,5420,1799,69,2025-06-06 01:20:06,2025-06-06 01:20:06
4741,Coupon04741,3055,2025-01-01 00:00:00,2025-12-31 23:59:59,4635,2493,66,2025-06-06 01:20:06,2025-06-06 01:20:06
4742,Coupon04742,6792,2025-01-01 00:00:00,2025-12-31 23:59:59,3475,2706,12,2025-06-06 01:20:06,2025-06-06 01:20:06
4743,Coupon04743,7925,2025-01-01 00:00:00,2025-12-31 23:59:59,4233,2121,37,2025-06-06 01:20:06,2025-06-06 01:20:06
4744,Coupon04744,2570,2025-01-01 00:00:00,2025-12-31 23:59:59,3509,1864,63,2025-06-06 01:20:06,2025-06-06 01:20:06
4745,Coupon04745,2353,2025-01-01 00:00:00,2025-12-31 23:59:59,5705,3203,15,2025-06-06 01:20:06,2025-06-06 01:20:06
4746,Coupon04746,4845,2025-01-01 00:00:00,2025-12-31 23:59:59,5752,5295,14,2025-06-06 01:20:06,2025-06-06 01:20:06
4747,Coupon04747,7500,2025-01-01 00:00:00,2025-12-31 23:59:59,9646,5324,72,2025-06-06 01:20:06,2025-06-06 01:20:06
4748,Coupon04748,2306,2025-01-01 00:00:00,2025-12-31 23:59:59,8860,7863,72,2025-06-06 01:20:06,2025-06-06 01:20:06
4749,Coupon04749,8806,2025-01-01 00:00:00,2025-12-31 23:59:59,2487,1470,39,2025-06-06 01:20:06,2025-06-06 01:20:06
4750,Coupon04750,7546,2025-01-01 00:00:00,2025-12-31 23:59:59,2615,79,82,2025-06-06 01:20:06,2025-06-06 01:20:06
4751,Coupon04751,9890,2025-01-01 00:00:00,2025-12-31 23:59:59,4031,2229,8,2025-06-06 01:20:06,2025-06-06 01:20:06
4752,Coupon04752,4976,2025-01-01 00:00:00,2025-12-31 23:59:59,3427,1113,53,2025-06-06 01:20:06,2025-06-06 01:20:06
4753,Coupon04753,3616,2025-01-01 00:00:00,2025-12-31 23:59:59,4552,748,34,2025-06-06 01:20:06,2025-06-06 01:20:06
4754,Coupon04754,6598,2025-01-01 00:00:00,2025-12-31 23:59:59,9298,1750,81,2025-06-06 01:20:06,2025-06-06 01:20:06
4755,Coupon04755,7570,2025-01-01 00:00:00,2025-12-31 23:59:59,6379,1109,63,2025-06-06 01:20:06,2025-06-06 01:20:06
4756,Coupon04756,1689,2025-01-01 00:00:00,2025-12-31 23:59:59,6376,2259,25,2025-06-06 01:20:06,2025-06-06 01:20:06
4757,Coupon04757,3300,2025-01-01 00:00:00,2025-12-31 23:59:59,3146,2977,27,2025-06-06 01:20:06,2025-06-06 01:20:06
4758,Coupon04758,8024,2025-01-01 00:00:00,2025-12-31 23:59:59,7597,2027,65,2025-06-06 01:20:06,2025-06-06 01:20:06
4759,Coupon04759,3152,2025-01-01 00:00:00,2025-12-31 23:59:59,8347,5168,49,2025-06-06 01:20:06,2025-06-06 01:20:06
4760,Coupon04760,1904,2025-01-01 00:00:00,2025-12-31 23:59:59,9869,4750,65,2025-06-06 01:20:06,2025-06-06 01:20:06
4761,Coupon04761,6520,2025-01-01 00:00:00,2025-12-31 23:59:59,5976,1793,23,2025-06-06 01:20:06,2025-06-06 01:20:06
4762,Coupon04762,9360,2025-01-01 00:00:00,2025-12-31 23:59:59,3200,1038,47,2025-06-06 01:20:06,2025-06-06 01:20:06
4763,Coupon04763,9604,2025-01-01 00:00:00,2025-12-31 23:59:59,4272,3629,47,2025-06-06 01:20:06,2025-06-06 01:20:06
4764,Coupon04764,3934,2025-01-01 00:00:00,2025-12-31 23:59:59,5202,2083,67,2025-06-06 01:20:06,2025-06-06 01:20:06
4765,Coupon04765,4956,2025-01-01 00:00:00,2025-12-31 23:59:59,1250,524,84,2025-06-06 01:20:06,2025-06-06 01:20:06
4766,Coupon04766,1059,2025-01-01 00:00:00,2025-12-31 23:59:59,3244,2881,70,2025-06-06 01:20:06,2025-06-06 01:20:06
4767,Coupon04767,1014,2025-01-01 00:00:00,2025-12-31 23:59:59,6562,4862,42,2025-06-06 01:20:06,2025-06-06 01:20:06
4768,Coupon04768,6698,2025-01-01 00:00:00,2025-12-31 23:59:59,6451,4545,83,2025-06-06 01:20:06,2025-06-06 01:20:06
4769,Coupon04769,3954,2025-01-01 00:00:00,2025-12-31 23:59:59,7884,4253,84,2025-06-06 01:20:06,2025-06-06 01:20:06
4770,Coupon04770,2084,2025-01-01 00:00:00,2025-12-31 23:59:59,9448,2265,68,2025-06-06 01:20:06,2025-06-06 01:20:06
4771,Coupon04771,3872,2025-01-01 00:00:00,2025-12-31 23:59:59,3588,2799,78,2025-06-06 01:20:06,2025-06-06 01:20:06
4772,Coupon04772,6282,2025-01-01 00:00:00,2025-12-31 23:59:59,2039,1580,9,2025-06-06 01:20:06,2025-06-06 01:20:06
4773,Coupon04773,4402,2025-01-01 00:00:00,2025-12-31 23:59:59,7626,727,82,2025-06-06 01:20:06,2025-06-06 01:20:06
4774,Coupon04774,1964,2025-01-01 00:00:00,2025-12-31 23:59:59,1911,1364,75,2025-06-06 01:20:06,2025-06-06 01:20:06
4775,Coupon04775,6250,2025-01-01 00:00:00,2025-12-31 23:59:59,1657,279,50,2025-06-06 01:20:06,2025-06-06 01:20:06
4776,Coupon04776,5808,2025-01-01 00:00:00,2025-12-31 23:59:59,8722,4314,50,2025-06-06 01:20:06,2025-06-06 01:20:06
4777,Coupon04777,7759,2025-01-01 00:00:00,2025-12-31 23:59:59,5220,458,35,2025-06-06 01:20:06,2025-06-06 01:20:06
4778,Coupon04778,7796,2025-01-01 00:00:00,2025-12-31 23:59:59,8937,2337,51,2025-06-06 01:20:06,2025-06-06 01:20:06
4779,Coupon04779,4977,2025-01-01 00:00:00,2025-12-31 23:59:59,2459,1600,42,2025-06-06 01:20:06,2025-06-06 01:20:06
4780,Coupon04780,6842,2025-01-01 00:00:00,2025-12-31 23:59:59,4693,173,83,2025-06-06 01:20:06,2025-06-06 01:20:06
4781,Coupon04781,6668,2025-01-01 00:00:00,2025-12-31 23:59:59,2328,1280,60,2025-06-06 01:20:06,2025-06-06 01:20:06
4782,Coupon04782,2310,2025-01-01 00:00:00,2025-12-31 23:59:59,3516,2733,15,2025-06-06 01:20:06,2025-06-06 01:20:06
4783,Coupon04783,8555,2025-01-01 00:00:00,2025-12-31 23:59:59,5563,2251,33,2025-06-06 01:20:06,2025-06-06 01:20:06
4784,Coupon04784,1305,2025-01-01 00:00:00,2025-12-31 23:59:59,6466,2888,28,2025-06-06 01:20:06,2025-06-06 01:20:06
4785,Coupon04785,1335,2025-01-01 00:00:00,2025-12-31 23:59:59,9947,6574,84,2025-06-06 01:20:06,2025-06-06 01:20:06
4786,Coupon04786,3041,2025-01-01 00:00:00,2025-12-31 23:59:59,4844,3490,87,2025-06-06 01:20:06,2025-06-06 01:20:06
4787,Coupon04787,5612,2025-01-01 00:00:00,2025-12-31 23:59:59,3317,1001,52,2025-06-06 01:20:06,2025-06-06 01:20:06
4788,Coupon04788,2868,2025-01-01 00:00:00,2025-12-31 23:59:59,2861,1645,9,2025-06-06 01:20:06,2025-06-06 01:20:06
4789,Coupon04789,7466,2025-01-01 00:00:00,2025-12-31 23:59:59,9898,3410,28,2025-06-06 01:20:06,2025-06-06 01:20:06
4790,Coupon04790,2582,2025-01-01 00:00:00,2025-12-31 23:59:59,8132,407,69,2025-06-06 01:20:06,2025-06-06 01:20:06
4791,Coupon04791,4813,2025-01-01 00:00:00,2025-12-31 23:59:59,5202,4976,42,2025-06-06 01:20:06,2025-06-06 01:20:06
4792,Coupon04792,7627,2025-01-01 00:00:00,2025-12-31 23:59:59,4821,2198,62,2025-06-06 01:20:06,2025-06-06 01:20:06
4793,Coupon04793,2990,2025-01-01 00:00:00,2025-12-31 23:59:59,1058,499,78,2025-06-06 01:20:06,2025-06-06 01:20:06
4794,Coupon04794,8624,2025-01-01 00:00:00,2025-12-31 23:59:59,3768,2024,81,2025-06-06 01:20:06,2025-06-06 01:20:06
4795,Coupon04795,3286,2025-01-01 00:00:00,2025-12-31 23:59:59,7256,6031,45,2025-06-06 01:20:06,2025-06-06 01:20:06
4796,Coupon04796,4776,2025-01-01 00:00:00,2025-12-31 23:59:59,9373,2637,28,2025-06-06 01:20:06,2025-06-06 01:20:06
4797,Coupon04797,4317,2025-01-01 00:00:00,2025-12-31 23:59:59,9921,4223,28,2025-06-06 01:20:06,2025-06-06 01:20:06
4798,Coupon04798,2512,2025-01-01 00:00:00,2025-12-31 23:59:59,6598,664,68,2025-06-06 01:20:06,2025-06-06 01:20:06
4799,Coupon04799,7998,2025-01-01 00:00:00,2025-12-31 23:59:59,5427,4182,83,2025-06-06 01:20:06,2025-06-06 01:20:06
4800,Coupon04800,9293,2025-01-01 00:00:00,2025-12-31 23:59:59,4817,1939,7,2025-06-06 01:20:06,2025-06-06 01:20:06
4801,Coupon04801,1022,2025-01-01 00:00:00,2025-12-31 23:59:59,8447,1718,36,2025-06-06 01:20:06,2025-06-06 01:20:06
4802,Coupon04802,7452,2025-01-01 00:00:00,2025-12-31 23:59:59,3632,981,61,2025-06-06 01:20:06,2025-06-06 01:20:06
4803,Coupon04803,3155,2025-01-01 00:00:00,2025-12-31 23:59:59,7828,1544,25,2025-06-06 01:20:06,2025-06-06 01:20:06
4804,Coupon04804,1186,2025-01-01 00:00:00,2025-12-31 23:59:59,7082,3366,16,2025-06-06 01:20:06,2025-06-06 01:20:06
4805,Coupon04805,5026,2025-01-01 00:00:00,2025-12-31 23:59:59,4590,1254,20,2025-06-06 01:20:06,2025-06-06 01:20:06
4806,Coupon04806,1526,2025-01-01 00:00:00,2025-12-31 23:59:59,4596,3422,52,2025-06-06 01:20:06,2025-06-06 01:20:06
4807,Coupon04807,5897,2025-01-01 00:00:00,2025-12-31 23:59:59,5084,4769,69,2025-06-06 01:20:06,2025-06-06 01:20:06
4808,Coupon04808,2699,2025-01-01 00:00:00,2025-12-31 23:59:59,8838,5506,53,2025-06-06 01:20:06,2025-06-06 01:20:06
4809,Coupon04809,5043,2025-01-01 00:00:00,2025-12-31 23:59:59,5107,2319,25,2025-06-06 01:20:06,2025-06-06 01:20:06
4810,Coupon04810,5440,2025-01-01 00:00:00,2025-12-31 23:59:59,7773,2828,39,2025-06-06 01:20:06,2025-06-06 01:20:06
4811,Coupon04811,1813,2025-01-01 00:00:00,2025-12-31 23:59:59,8389,8319,75,2025-06-06 01:20:06,2025-06-06 01:20:06
4812,Coupon04812,5174,2025-01-01 00:00:00,2025-12-31 23:59:59,7138,4865,77,2025-06-06 01:20:06,2025-06-06 01:20:06
4813,Coupon04813,2530,2025-01-01 00:00:00,2025-12-31 23:59:59,5242,1545,48,2025-06-06 01:20:06,2025-06-06 01:20:06
4814,Coupon04814,6106,2025-01-01 00:00:00,2025-12-31 23:59:59,7438,620,17,2025-06-06 01:20:06,2025-06-06 01:20:06
